m/z,Intensity,Time
2000.0000000000002, 1499.6982309029556, 25.265665863552588
2000.2541497780915, 1494.1080205883354, 25.267265863552588
2000.5083159286246, 1491.6878685618844, 25.268865863552588
2000.7624984515996, 1490.42154957903, 25.270465863552587
2001.0166973470164, 1491.1510038517913, 25.272065863552587
2001.2709126148752, 1492.913283566827, 25.273665863552587
2001.5251442551757, 1496.1293588301462, 25.275265863552587
2001.7793922679184, 1497.6036063673857, 25.276865863552587
2002.0336566531028, 1498.1677403960866, 25.278465863552587
2002.287937410729, 1497.6121280294508, 25.280065863552586
2002.5422345407974, 1501.0838531547192, 25.281665863552586
2002.7965480433072, 1504.3987796979923, 25.283265863552586
2003.0508779182594, 1506.5564645328427, 25.284865863552586
2003.3052241656528, 1507.940382452194, 25.286465863552586
2003.5595867854888, 1508.8641306200366, 25.288065863552585
2003.813965777766, 1504.6646555544198, 25.289665863552585
2004.0683611424859, 1500.8520639465526, 25.291265863552585
2004.3227728796471, 1498.9380986467604, 25.292865863552585
2004.5772009892503, 1500.4754064832807, 25.294465863552585
2004.8316454712954, 1502.4933360602654, 25.296065863552585
2005.0861063257823, 1508.9425299110344, 25.297665863552584
2005.3405835527112, 1516.4450011930335, 25.299265863552584
2005.5950771520818, 1525.5512492756588, 25.300865863552584
2005.8495871238945, 1529.7541330061017, 25.302465863552584
2006.1041134681489, 1535.8829123632272, 25.304065863552584
2006.3586561848454, 1542.0866823465246, 25.305665863552584
2006.613215273984, 1547.9410641851587, 25.307265863552583
2006.8677907355634, 1552.3297201486178, 25.308865863552583
2007.122382569586, 1558.0000340866482, 25.310465863552583
2007.3769907760493, 1560.2258922180183, 25.312065863552583
2007.6316153549553, 1559.830487098204, 25.313665863552583
2007.8862563063028, 1553.3318676074582, 25.315265863552582
2008.1409136300927, 1548.3552169615164, 25.316865863552582
2008.395587326324, 1540.8408153526264, 25.318465863552582
2008.6502773949971, 1535.8641647066843, 25.320065863552582
2008.9049838361127, 1532.5867334764976, 25.32166586355258
2009.1597066496697, 1531.5181170535502, 25.32326586355258
2009.4144458356686, 1529.57688243515, 25.32486586355258
2009.6692013941095, 1525.7233868493713, 25.32646586355258
2009.9239733249922, 1521.9891945325016, 25.32806586355258
2010.1787616283164, 1522.1954187544743, 25.32966586355258
2010.433566304083, 1523.1958618809017, 25.33126586355258
2010.6883873522918, 1528.8678801513447, 25.33286586355258
2010.9432247729417, 1532.334492279374, 25.33446586355258
2011.198078566034, 1538.1360398132051, 25.33606586355258
