m/z,Intensity,Time
1999.9999999999998, 2054.7403279135565, 25.263156524402742
2000.2543757721946, 2066.933121996114, 25.264756524402742
2000.5087678769871, 2079.521321198487, 25.26635652440274
2000.7631763143777, 2092.8986263080756, 25.26795652440274
2001.0176010843657, 2103.2746020383825, 25.26955652440274
2001.272042186952, 2106.2605924259465, 25.27115652440274
2001.5264996221358, 2102.57923441388, 25.27275652440274
2001.780973389917, 2096.85779050346, 25.27435652440274
2002.035463490297, 2092.5867334764976, 25.27595652440274
2002.2899699232742, 2085.9313154037563, 25.27755652440274
2002.5444926888495, 2082.5362852370727, 25.27915652440274
2002.7990317870224, 2082.491972594335, 25.28075652440274
2003.0535872177934, 2082.1545147765623, 25.28235652440274
2003.3081589811623, 2078.2567065480453, 25.28395652440274
2003.5627470771287, 2073.845894263218, 25.28555652440274
2003.8173515056933, 2073.978832191431, 25.28715652440274
2004.0719722668553, 2073.04485802911, 25.28875652440274
2004.3266093606155, 2078.012987012987, 25.29035652440274
2004.5812627869732, 2087.5163445478406, 25.29195652440274
2004.835932545929, 2098.44622831237, 25.29355652440274
2005.0906186374825, 2106.700310188499, 25.29515652440274
2005.3453210616337, 2109.3335037665743, 25.29675652440274
2005.6000398183833, 2111.6292395268774, 25.298356524402738
2005.85477490773, 2114.605003919965, 25.299956524402738
2006.1095263296752, 2118.047755394212, 25.301556524402738
2006.3642940842176, 2125.0355182874864, 25.303156524402738
2006.6190781713585, 2131.92613423322, 25.304756524402737
2006.873878591097, 2139.133756007771, 25.306356524402737
2007.128695343433, 2146.6583836111395, 25.307956524402737
2007.3835284283673, 2151.6708252377543, 25.309556524402737
2007.638377845899, 2159.657326925043, 25.311156524402737
2007.8932435960287, 2167.0558339298486, 25.312756524402737
2008.148125678756, 2174.9264410130545, 25.314356524402736
2008.4030240940817, 2178.277158537, 25.315956524402736
2008.6579388420048, 2176.9358489279743, 25.317556524402736
2008.912869922526, 2169.8032177795953, 25.319156524402736
2009.1678173356452, 2166.8956266830282, 25.320756524402736
2009.4227810813616, 2165.828714592494, 25.322356524402736
2009.6777611596765, 2173.0141800456763, 25.323956524402735
2009.9327575705886, 2185.849507447933, 25.325556524402735
2010.187770314099, 2203.0598561543443, 25.327156524402735
2010.442799390207, 2222.501175989365, 25.328756524402735
2010.697844798913, 2239.9347922418783, 25.330356524402735
2010.9529065402169, 2255.8668916385445, 25.331956524402734
2011.2079846141182, 2275.5843133244707, 25.333556524402734
2011.463079020618, 2294.050755019259, 25.335156524402734
2011.718189759715, 2311.405971980775, 25.336756524402734
2011.9733168314103, 2329.771858063197, 25.338356524402734
2012.2284602357029, 2346.832225517265, 25.339956524402734
2012.483619972594, 2357.8575518969214, 25.341556524402733
2012.7387960420826, 2360.6287964004496, 25.343156524402733
2012.993988444169, 2355.234584313325, 25.344756524402733
2013.2491971788534, 2346.750417561441, 25.346356524402733
2013.5044222461352, 2336.1290179636635, 25.347956524402733
2013.7596636460153, 2327.8936837440774, 25.349556524402733
2014.014921378493, 2323.007362716024, 25.351156524402732
2014.2701954435684, 2316.4593175853015, 25.352756524402732
2014.5254858412422, 2307.138323618638, 25.354356524402732
2014.7807925715133, 2291.3971094522276, 25.355956524402732
2015.0361156343824, 2273.58001840679, 25.35755652440273
2015.2914550298492, 2252.819545284112, 25.35915652440273
2015.5468107579145, 2231.0092033950295, 25.36075652440273
2015.802182818577, 2208.679040119984, 25.36235652440273
2016.0575712118375, 2184.213348331458, 25.36395652440273
2016.3129759376957, 2160.2572519344167, 25.36555652440273
2016.5683969961517, 2139.6978900364725, 25.36715652440273
2016.8238343872056, 2123.184613286976, 25.36875652440273
2017.0792881108575, 2108.990932951563, 25.37035652440273
2017.334758167107, 2097.515662814875, 25.37195652440273
2017.5902445559543, 2088.4315710536184, 25.37355652440273
2017.8457472774, 2079.630398472918, 25.37515652440273
2018.1012663314434, 2071.0678324300366, 25.37675652440273
2018.356801718084, 2060.4362068377814, 25.37835652440273
2018.612353437323, 2048.1854654531826, 25.37995652440273
2018.8679214891592, 2036.2159389167268, 25.38155652440273
2019.123505873594, 2020.8070695708495, 25.38315652440273
2019.3791065906262, 2011.3446160139076, 25.38475652440273
2019.6347236402562, 2006.0867505198219, 25.38635652440273
2019.8903570224843, 2003.3035756894026, 25.38795652440273
2020.14600673731, 2004.2477758462014, 25.389556524402728
2020.4016727847338, 2003.7535194464328, 25.391156524402728
2020.6573551647552, 2008.3262433104949, 25.392756524402728
2020.9130538773748, 2011.1469134539998, 25.394356524402728
2021.1687689225919, 2010.9083069161807, 25.395956524402727
2021.4245003004066, 2009.8959334628628, 25.397556524402727
2021.6802480108195, 2008.1745577257389, 25.399156524402727
2021.9360120538304, 2006.7923441388011, 25.400756524402727
2022.191792429439, 2007.114462964857, 25.402356524402727
2022.4475891376449, 2007.3615911647412, 25.403956524402727
2022.703402178449, 2012.8734021883631, 25.405556524402726
2022.959231551851, 2019.1129631523336, 25.407156524402726
2023.215077257851, 2021.9609026144462, 25.408756524402726
2023.4709392964485, 2020.4559770937724, 25.410356524402726
2023.7268176676441, 2017.788696867437, 25.411956524402726
2023.9827123714379, 2012.9330538228178, 25.413556524402726
2024.2386234078288, 2007.9819681630704, 25.415156524402725
2024.4945507768177, 2002.4837917987525, 25.416756524402725
2024.7504944784048, 1996.542489007056, 25.418356524402725
2025.0064545125895, 1994.4632034632034, 25.419956524402725
2025.2624308793715, 1994.9250775471248, 25.421556524402725
2025.518423578752, 1993.6553498994447, 25.423156524402724
2025.7744326107304, 1991.259058526775, 25.424756524402724
2026.0304579753065, 1984.6002317892085, 25.426356524402724
2026.2864996724802, 1976.479087841293, 25.427956524402724
2026.542557702252, 1965.4691004533524, 25.429556524402724
2026.7986320646214, 1952.3764188567334, 25.431156524402724
2027.0547227595885, 1943.3775437161266, 25.432756524402723
2027.310829787154, 1943.6740975559871, 25.434356524402723
2027.5669531473172, 1948.504175614412, 25.435956524402723
2027.823092840078, 1956.5230596175484, 25.437556524402723
2028.079248865437, 1964.8453147901964, 25.439156524402723
2028.335421223393, 1970.2258922180176, 25.440756524402723
2028.5916099139474, 1970.7337832770897, 25.442356524402722
2028.8478149370997, 1967.6216722909633, 25.443956524402722
2029.1040362928495, 1961.182704434673, 25.445556524402722
2029.360273981198, 1953.6751201554348, 25.447156524402722
2029.6165280021435, 1946.002215632137, 25.44875652440272
2029.872798355687, 1937.2879640044996, 25.45035652440272
2030.1290850418284, 1926.831884650783, 25.45195652440272
2030.3853880605677, 1917.925043460477, 25.45355652440272
2030.6417074119042, 1913.5619524832125, 25.45515652440272
2030.8980430958393, 1915.973582847599, 25.45675652440272
2031.1543951123722, 1921.4564202201998, 25.45835652440272
2031.4107634615025, 1930.1382895319903, 25.45995652440272
2031.6671481432309, 1942.3498312710908, 25.46155652440272
2031.9235491575569, 1953.06326481917, 25.46315652440272
2032.1799665044814, 1960.0936360227693, 25.46475652440272
2032.436400184003, 1964.9271227460204, 25.46635652440272
2032.692850196123, 1966.5360125438867, 25.46795652440272
2032.9493165408408, 1964.0101919078297, 25.46955652440272
2033.2057992181558, 1957.3956778130007, 25.47115652440272
2033.4622982280694, 1952.7036506800287, 25.47275652440272
2033.71881357058, 1948.3916896751546, 25.47435652440272
2033.9753452456894, 1942.3685789276346, 25.47595652440272
2034.2318932533958, 1937.6901864539664, 25.47755652440272
2034.4884575937, 1935.5614752701372, 25.47915652440272
2034.7450382666027, 1936.3062685346147, 25.480756524402718
2035.001635272103, 1940.1733987796977, 25.482356524402718
2035.2582486102012, 1950.385758598357, 25.483956524402718
2035.5148782808967, 1965.3463885196168, 25.485556524402718
2035.7715242841907, 1978.2856801990663, 25.487156524402717
2036.0281866200824, 1986.5312404131307, 25.488756524402717
2036.2848652885716, 1992.0635034257086, 25.490356524402717
2036.541560289659, 1992.4606128779355, 25.491956524402717
2036.798271623344, 1987.959470975219, 25.493556524402717
2037.0549992896272, 1982.4766336026173, 25.495156524402717
2037.3117432885074, 1978.8873095408526, 25.496756524402716
2037.5685036199861, 1975.1002829191807, 25.498356524402716
2037.8252802840625, 1968.6919930463241, 25.499956524402716
2038.082073280737, 1962.5512833623072, 25.501556524402716
2038.338882610009, 1958.4642942359478, 25.503156524402716
2038.5957082718792, 1956.7872311415622, 25.504756524402715
2038.852550266347, 1956.802570133279, 25.506356524402715
2039.1094085934124, 1962.305859494836, 25.507956524402715
2039.3662832530758, 1970.2395268773223, 25.509556524402715
2039.623174245337, 1978.5515560554936, 25.511156524402715
2039.8800815701961, 1981.118280669462, 25.512756524402715
2040.137005227653, 1980.820022497188, 25.514356524402714
2040.3939452177076, 1978.064116985377, 25.515956524402714
2040.6509015403606, 1973.6294440467675, 25.517556524402714
2040.9078741956107, 1967.8756178205003, 25.519156524402714
2041.1648631834594, 1962.3160854893138, 25.520756524402714
2041.4218685039052, 1959.1971571735353, 25.522356524402714
2041.6788901569491, 1959.2210178273172, 25.523956524402713
2041.9359281425907, 1961.356546340798, 25.525556524402713
2042.1929824608308, 1963.016566111054, 25.527156524402713
2042.4500531116685, 1966.8598357023552, 25.528756524402713
2042.7071400951033, 1970.7576439308723, 25.530356524402713
2042.9642434111365, 1971.8842076558608, 25.531956524402712
2043.221363059767, 1969.3464566929133, 25.533556524402712
2043.4784990409962, 1970.36905614071, 25.535156524402712
