m/z,Intensity,Time
1999.9999999999995, 1193.9468930020112, 25.28194054615755
2000.254985513633, 1195.5336264785083, 25.28354054615755
2000.5099873338506, 1195.7705286839143, 25.28514054615755
2000.7650054606522, 1196.4778266353069, 25.28674054615755
2001.0200398940376, 1196.0977605072096, 25.28834054615755
2001.2750906340066, 1195.8625626342164, 25.28994054615755
2001.5301576805598, 1193.9912056447495, 25.29154054615755
2001.7852410336968, 1190.6984354228453, 25.29314054615755
2002.0403406934176, 1185.237754371613, 25.29474054615755
2002.2954566597223, 1181.8069332242565, 25.29634054615755
2002.550588932611, 1175.5230596175481, 25.297940546157548
2002.8057375120834, 1173.8681528445313, 25.299540546157548
2003.06090239814, 1170.2294031427894, 25.301140546157548
2003.3160835907802, 1167.2059174421383, 25.302740546157548
2003.571281090004, 1163.9881378464058, 25.304340546157547
2003.8264948958122, 1162.6860278828788, 25.305940546157547
2004.081725008204, 1167.4496369771964, 25.307540546157547
2004.3369714271798, 1172.249037052187, 25.309140546157547
2004.5922341527394, 1177.5137198759248, 25.310740546157547
2004.847513184883, 1189.600845348877, 25.312340546157547
2005.1028085236103, 1200.0228380543344, 25.313940546157546
2005.3581201689217, 1210.1414595902786, 25.315540546157546
2005.6134481208164, 1222.1604117667114, 25.317140546157546
2005.8687923792957, 1232.5977434638855, 25.318740546157546
2006.1241529443585, 1249.4024610560045, 25.320340546157546
2006.3795298160053, 1267.7086955039715, 25.321940546157546
2006.6349229942357, 1281.8290895456253, 25.323540546157545
2006.8903324790504, 1298.6372158025704, 25.325140546157545
2007.1457582704488, 1308.0246787333401, 25.326740546157545
2007.401200368431, 1315.6686096056178, 25.328340546157545
2007.656658772997, 1321.5945734055974, 25.329940546157545
2007.912133484147, 1325.6832668643697, 25.331540546157544
2008.1676245018812, 1334.448648464397, 25.333140546157544
2008.4231318261989, 1346.2681937485092, 25.334740546157544
2008.6786554571004, 1358.1030780243386, 25.336340546157544
2008.934195394586, 1371.957596209565, 25.337940546157544
2009.1897516386555, 1374.5788594607498, 25.339540546157544
2009.4453241893088, 1375.1054981763646, 25.341140546157543
2009.7009130465456, 1370.701503221189, 25.342740546157543
2009.9565182103668, 1362.953608071719, 25.344340546157543
2010.2121396807718, 1356.812898387702, 25.345940546157543
2010.4677774577606, 1353.5439888195801, 25.347540546157543
2010.723431541333, 1351.8209087500434, 25.349140546157543
2010.9791019314896, 1353.9462112690462, 25.350740546157542
2011.23478862823, 1351.832839076934, 25.352340546157542
2011.4904916315545, 1350.5528854347754, 25.353940546157542
2011.7462109414623, 1349.6956062310398, 25.355540546157542
2012.0019465579544, 1347.950369840134, 25.35714054615754
2012.2576984810307, 1341.942598084331, 25.35874054615754
