m/z,Intensity,Time
2000, 896.0606401472546, 25.267569116400285
2000.2541828925755, 894.6903568872077, 25.269169116400285
2000.5083821540477, 892.61959300542, 25.270769116400285
2000.7625977844161, 890.3187442478785, 25.272369116400284
2001.0168297836806, 886.1806251491295, 25.273969116400284
2001.2710781518415, 882.6611787162972, 25.275569116400284
2001.5253428888982, 877.6862324027684, 25.277169116400284
2001.7796239948514, 874.7735283089619, 25.278769116400284
2002.0339214697008, 874.7803456386135, 25.280369116400284
2002.2882353134464, 879.2082012475718, 25.281969116400283
2002.5425655260879, 885.8516889934215, 25.283569116400283
2002.796912107626, 895.3380032041453, 25.285169116400283
2003.0512750580604, 903.1864539659816, 25.286769116400283
2003.3056543773907, 908.6471350172138, 25.288369116400283
2003.5600500656176, 911.2019293042918, 25.289969116400282
2003.81446212274, 911.6944813716468, 25.291569116400282
2004.068890548759, 915.7150015338996, 25.293169116400282
2004.3233353436744, 919.7849473361289, 25.294769116400282
2004.577796507486, 920.9336673824866, 25.29636911640028
2004.8322740401936, 924.8434059378948, 25.29796911640028
2005.0867679417972, 929.134914953813, 25.29956911640028
2005.3412782122975, 930.8443603640458, 25.30116911640028
2005.5958048516939, 935.8312370044657, 25.30276911640028
2005.8503478599864, 941.9787640181344, 25.30436911640028
2006.1049072371752, 953.4813034734299, 25.30596911640028
2006.35948298326, 963.6340116576342, 25.30756911640028
2006.614075098241, 972.4624535569419, 25.30916911640028
2006.8686835821186, 982.5248321232574, 25.31076911640028
2007.123308434892, 989.1274158911956, 25.31236911640028
2007.3779496565614, 992.4372294372293, 25.31396911640028
2007.632607247128, 993.770017384191, 25.31556911640028
2007.88728120659, 995.9123632273242, 25.31716911640028
2008.1419715349482, 1000.4697480996696, 25.31876911640028
2008.3966782322032, 1001.1071684221295, 25.32036911640028
2008.6514012983537, 1003.102941677745, 25.32196911640028
2008.906140733401, 1006.2474349797187, 25.32356911640028
2009.160896537344, 1005.4191294270036, 25.32516911640028
2009.4156687101838, 1005.107236595426, 25.32676911640028
2009.670457251919, 1005.2589221801823, 25.328369116400278
2009.925262162551, 1012.0864778266356, 25.329969116400278
2010.180083442079, 1020.5945052323008, 25.331569116400278
2010.4349210905032, 1023.837849814228, 25.333169116400278
2010.689775107824, 1026.4931997136725, 25.334769116400278
2010.944645494041, 1028.3509220438357, 25.336369116400277
2011.1995322491532, 1026.3449227937417, 25.337969116400277
2011.4544353731626, 1023.3265500903296, 25.339569116400277
2011.709354866068, 1022.699355762348, 25.341169116400277
2011.9642907278696, 1024.110543000307, 25.342769116400277
2012.219242958567, 1027.733953710332, 25.344369116400276
2012.474211558161, 1025.6171728533934, 25.345969116400276
2012.729196526651, 1024.2025769506085, 25.347569116400276
2012.984197864038, 1016.8824692368001, 25.349169116400276
2013.2392155703203, 1006.7587347036167, 25.350769116400276
2013.494249645499, 994.8437468043767, 25.352369116400276
2013.7493000895738, 985.147799706855, 25.353969116400275
2014.0043669025451, 976.0330299621639, 25.355569116400275
2014.2594500844127, 969.4764631693766, 25.357169116400275
2014.5145496351765, 962.9216007090026, 25.358769116400275
2014.769665554836, 962.7017418277262, 25.360369116400275
2015.024797843392, 963.4022224494668, 25.361969116400275
2015.2799465008443, 966.0712070082152, 25.363569116400274
2015.535111527193, 969.445785185943, 25.365169116400274
2015.7902929224372, 969.7218870368481, 25.366769116400274
2016.0454906865784, 964.9105566349665, 25.368369116400274
2016.3007048196157, 953.9124995739173, 25.369969116400274
2016.555935321549, 941.8918430650715, 25.371569116400273
2016.8111821923785, 931.7272045539762, 25.373169116400273
2017.0664454321038, 922.4777925486591, 25.374769116400273
2017.321725040726, 914.8866959811844, 25.376369116400273
2017.577021018244, 909.230016702458, 25.377969116400273
2017.8323333646588, 901.209428366909, 25.379569116400273
2018.0876620799695, 891.6941405051645, 25.381169116400272
2018.3430071641756, 884.3961891127249, 25.382769116400272
2018.5983686172788, 877.4731908511438, 25.384369116400272
2018.853746439278, 868.7640522207454, 25.385969116400272
2019.1091406301734, 859.250468691414, 25.38756911640027
2019.3645511899651, 851.1838633807141, 25.38916911640027
2019.6199781186529, 846.1884650782292, 25.39076911640027
2019.8754214162368, 844.4023247094117, 25.39236911640027
2020.1308810827175, 845.4760541295977, 25.39396911640027
2020.3863571180937, 850.9248048539389, 25.39556911640027
2020.641849522366, 854.7322834645672, 25.39716911640027
2020.8973582955352, 854.56866755292, 25.39876911640027
2021.1528834376004, 851.8928656645196, 25.40036911640027
2021.4084249485613, 847.1701605481137, 25.40196911640027
2021.663982828419, 843.0593107679726, 25.40356911640027
2021.9195570771726, 841.0277465316839, 25.40516911640027
2022.1751476948225, 843.183727034121, 25.40676911640027
2022.4307546813686, 847.5025053686472, 25.40836911640027
2022.6863780368112, 855.2282441967484, 25.40996911640027
2022.9420177611496, 858.3369465180492, 25.41156911640027
2023.1976738543842, 859.2317210348709, 25.41316911640027
2023.4533463165153, 858.4596584517848, 25.41476911640027
2023.7090351475426, 855.611718989672, 25.41636911640027
2023.9647403474662, 851.3900876026863, 25.41796911640027
2024.2204619162853, 849.7505198213863, 25.419569116400268
2024.4761998540012, 849.7402938269082, 25.421169116400268
2024.7319541606132, 853.6483280499031, 25.422769116400268
2024.9877248361217, 855.3066434877461, 25.424369116400268
2025.243511880526, 860.6786992535026, 25.425969116400267
2025.4993152938266, 864.5662814875417, 25.427569116400267
2025.7551350760236, 868.8339298496783, 25.429169116400267
2026.0109712271164, 871.5012100760136, 25.430769116400267
2026.266823747106, 873.4952789992161, 25.432369116400267
2026.5226926359915, 874.2110986126738, 25.433969116400267
2026.7785778937728, 873.2651941234623, 25.435569116400266
2027.0344795204508, 873.4015407165017, 25.437169116400266
2027.2903975160252, 875.2814193680338, 25.438769116400266
2027.5463318804955, 877.6606674165735, 25.440369116400266
2027.802282613862, 883.7536557930262, 25.441969116400266
2028.0582497161245, 888.0792514572047, 25.443569116400266
2028.3142331872834, 893.2979173057918, 25.445169116400265
2028.5702330273386, 895.2016566111058, 25.446769116400265
2028.82624923629, 896.4577495994822, 25.448369116400265
2029.0822818141376, 896.9963186419884, 25.449969116400265
2029.3383307608813, 894.1108838667897, 25.451569116400265
2029.5943960765212, 895.3175512151895, 25.453169116400264
2029.8504777610576, 893.8927293179266, 25.454769116400264
2030.1065758144903, 890.717558032519, 25.456369116400264
2030.3626902368183, 891.8560520843989, 25.457969116400264
2030.6188210280436, 888.6740634693394, 25.459569116400264
2030.8749681881643, 885.9471316085493, 25.461169116400264
