m/z,Intensity,Time
2000.0000000000002, 572.2178818556777, 25.265665863552588
2000.2541497780915, 568.5774278215229, 25.267265863552588
2000.5083159286246, 562.3941098271812, 25.268865863552588
2000.7624984515996, 556.8499164877122, 25.270465863552587
2001.0166973470164, 552.3777482360164, 25.272065863552587
2001.2709126148752, 552.5822681255758, 25.273665863552587
2001.5251442551757, 554.416129801957, 25.275265863552587
2001.7793922679184, 557.5930054197775, 25.276865863552587
2002.0336566531028, 561.8231584688282, 25.278465863552587
2002.287937410729, 570.1385963118252, 25.280065863552586
2002.5422345407974, 576.3150969765147, 25.281665863552586
2002.7965480433072, 579.9504380134306, 25.283265863552586
2003.0508779182594, 581.3445819272596, 25.284865863552586
2003.3052241656528, 583.1051573098821, 25.286465863552586
2003.5595867854888, 582.4575109929444, 25.288065863552585
2003.813965777766, 581.5644408085358, 25.289665863552585
2004.0683611424859, 583.1017486450562, 25.291265863552585
2004.3227728796471, 586.6961857040602, 25.292865863552585
2004.5772009892503, 588.6135596686784, 25.294465863552585
2004.8316454712954, 586.5053004738049, 25.296065863552585
2005.0861063257823, 583.169921941576, 25.297665863552584
2005.3405835527112, 580.5895626683032, 25.299265863552584
2005.5950771520818, 577.584824624195, 25.300865863552584
2005.8495871238945, 574.7931281317111, 25.302465863552584
2006.1041134681489, 574.837440774449, 25.304065863552584
2006.3586561848454, 574.0329958755158, 25.305665863552584
2006.613215273984, 574.539182602175, 25.307265863552583
2006.8677907355634, 576.3270273034055, 25.308865863552583
2007.122382569586, 576.9525172989743, 25.310465863552583
2007.3769907760493, 581.6905614070971, 25.312065863552583
2007.6316153549553, 585.4111190646628, 25.313665863552583
2007.8862563063028, 588.7430889320658, 25.315265863552582
2008.1409136300927, 591.0882503323453, 25.316865863552582
2008.395587326324, 589.6105941302797, 25.318465863552582
2008.6502773949971, 588.8317142175415, 25.320065863552582
2008.9049838361127, 587.4409789685384, 25.32166586355258
2009.1597066496697, 583.7084909840819, 25.32326586355258
2009.4144458356686, 583.0506186726662, 25.32486586355258
2009.6692013941095, 581.9683675904153, 25.32646586355258
2009.9239733249922, 583.4255718035249, 25.32806586355258
2010.1787616283164, 585.0395745986301, 25.32966586355258
2010.433566304083, 586.7132290281901, 25.33126586355258
2010.6883873522918, 588.5931076797224, 25.33286586355258
2010.9432247729417, 589.7435320584933, 25.33446586355258
2011.198078566034, 595.308177386918, 25.33606586355258
2011.4529487315676, 599.1020213382423, 25.33766586355258
2011.7078352695437, 601.9550737975937, 25.33926586355258
2011.9627381799612, 602.2396973105638, 25.34086586355258
2012.217657462821, 599.2400722636946, 25.34246586355258
2012.472593118122, 597.5578961720698, 25.34406586355258
2012.7275451458656, 595.7206258308624, 25.34566586355258
2012.9825135460512, 595.9319630500736, 25.34726586355258
2013.2374983186783, 598.1492995193786, 25.34886586355258
2013.4924994637472, 599.2298462692165, 25.35046586355258
2013.747516981258, 600.8233970753657, 25.35206586355258
2014.0025508712108, 602.1987933326519, 25.35366586355258
2014.2576011336055, 601.9789344513757, 25.355265863552578
2014.512667768442, 606.878890138733, 25.356865863552578
2014.7677507757205, 608.9462453556946, 25.358465863552578
2015.022850155441, 607.449841497086, 25.360065863552578
2015.2779659076032, 600.0496301598668, 25.361665863552577
2015.533098032207, 593.9753894399568, 25.363265863552577
2015.788246529253, 590.082694208679, 25.364865863552577
2016.0434113987405, 590.7627228414635, 25.366465863552577
2016.2985926406704, 591.485359784573, 25.368065863552577
2016.5537902550418, 595.1616047994005, 25.369665863552576
2016.8090042418555, 592.4005862903505, 25.371265863552576
2017.0642346011111, 587.2091897603711, 25.372865863552576
2017.3194813328082, 580.7190919316906, 25.374465863552576
2017.5747444369472, 573.8915362852373, 25.376065863552576
2017.830023913528, 569.7994341616393, 25.377665863552576
2018.0853197625513, 568.3132562975087, 25.379265863552575
2018.340631984016, 567.3571258138192, 25.380865863552575
2018.5959605779226, 566.0447898558141, 25.382465863552575
2018.8513055442706, 562.9412005317522, 25.384065863552575
2019.1066668830615, 560.4613968708461, 25.385665863552575
2019.3620445942938, 559.0450966356482, 25.387265863552575
2019.6174386779676, 556.8635511470161, 25.388865863552574
2019.8728491340842, 554.6683709990801, 25.390465863552574
2020.1282759626417, 553.004942563998, 25.392065863552574
2020.3837191636417, 550.3274363431848, 25.393665863552574
2020.639178737083, 549.7036506800291, 25.395265863552574
2020.8946546829668, 549.212802945087, 25.396865863552573
2021.150147001292, 548.8105804956203, 25.398465863552573
2021.4056556920596, 550.9801956573614, 25.400065863552573
2021.6611807552686, 554.3138698571773, 25.401665863552573
2021.91672219092, 555.5835975048577, 25.403265863552573
2022.1722799990127, 557.2010089647888, 25.404865863552573
2022.4278541795475, 556.7101612298468, 25.406465863552572
2022.683444732524, 556.4511027030718, 25.408065863552572
2022.9390516579426, 552.3538875822345, 25.409665863552572
2023.194674955803, 548.0351092477082, 25.411265863552572
2023.4503146261054, 548.2805331151793, 25.41286586355257
2023.7059706688497, 552.9521082591954, 25.41446586355257
2023.9616430840363, 556.8567338173642, 25.41606586355257
2024.2173318716639, 560.5074138459969, 25.41766586355257
2024.4730370317338, 558.8985240481308, 25.41926586355257
2024.7287585642457, 557.5810750928865, 25.42086586355257
2024.9844964691995, 552.6760064082905, 25.42246586355257
2025.2402507465947, 547.7487814023251, 25.42406586355257
2025.4960213964323, 544.2770562770568, 25.42566586355257
2025.7518084187118, 544.2804649418825, 25.42726586355257
2026.0076118134327, 542.6408971605828, 25.42886586355257
2026.2634315805956, 538.8163752258245, 25.43046586355257
2026.5192677202008, 530.2350615264004, 25.43206586355257
2026.7751202322474, 528.8613696015276, 25.43366586355257
2027.030989116736, 527.8029791730584, 25.43526586355257
2027.2868743736665, 526.9218393155406, 25.43686586355257
2027.5427760030389, 527.1059072161439, 25.43846586355257
2027.7986940048536, 532.0996011862159, 25.44006586355257
2028.0546283791098, 535.0463919282822, 25.44166586355257
2028.3105791258074, 534.7822204042682, 25.44326586355257
2028.5665462449479, 531.9274636125034, 25.444865863552568
2028.8225297365293, 532.8989330879099, 25.446465863552568
2029.0785296005536, 531.5576234788838, 25.448065863552568
2029.3345458370188, 528.5682244264926, 25.449665863552568
2029.5905784459264, 524.5238436104582, 25.451265863552567
2029.8466274272755, 525.2907931963056, 25.452865863552567
2030.102692781067, 527.0343252547982, 25.454465863552567
2030.3587745073003, 528.8068309643119, 25.456065863552567
2030.614872605975, 531.283225960392, 25.457665863552567
2030.8709870770922, 537.4222313119956, 25.459265863552567
2031.1271179206508, 542.3426389883089, 25.460865863552566
2031.3832651366513, 540.7678358387025, 25.462465863552566
2031.6394287250937, 531.6087534512735, 25.464065863552566
2031.8956086859785, 524.4880526297853, 25.465665863552566
2032.1518050193047, 521.4679755939603, 25.467265863552566
2032.4080177250728, 517.3162218359072, 25.468865863552566
2032.6642468032828, 517.104884616696, 25.470465863552565
2032.9204922539348, 522.8893888263972, 25.472065863552565
2033.1767540770286, 528.0364727136385, 25.473665863552565
2033.4330322725643, 528.1455499880701, 25.475265863552565
2033.689326840542, 526.1105770869555, 25.476865863552565
2033.945637780961, 525.8003885877906, 25.478465863552564
2034.2019650938225, 528.5307291134066, 25.480065863552564
2034.458308779126, 531.8149776732458, 25.481665863552564
2034.7146688368712, 542.540341548216, 25.483265863552564
2034.971045267058, 551.2989058185914, 25.484865863552564
2035.227438069687, 556.0437672563662, 25.486465863552564
2035.4838472447575, 553.8571087704951, 25.488065863552563
2035.74027279227, 551.2562975082664, 25.489665863552563
2035.9967147122247, 545.9933190169414, 25.491265863552563
2036.253173004621, 540.2650577768693, 25.492865863552563
2036.5096476694591, 538.0852166206503, 25.494465863552563
2036.7661387067396, 540.3911783754309, 25.496065863552563
2037.0226461164611, 536.8206019702088, 25.497665863552562
2037.2791698986255, 534.4277192623655, 25.499265863552562
2037.5357100532308, 531.7059003988142, 25.500865863552562
2037.792266580279, 534.1226437604394, 25.502465863552562
2038.048839479768, 538.073286293759, 25.50406586355256
2038.3054287517, 543.1948051948056, 25.50566586355256
2038.562034396073, 548.2975764393091, 25.50726586355256
2038.8186564128882, 551.5835293315613, 25.50886586355256
2039.0752948021454, 550.5217302382664, 25.51046586355256
2039.3319495638439, 548.6111736033002, 25.51206586355256
2039.588620697985, 547.839111020214, 25.51366586355256
2039.8453082045676, 546.9289975116753, 25.51526586355256
2040.1020120835924, 546.2251082251089, 25.51686586355256
2040.3587323350584, 542.1977707332044, 25.51846586355256
2040.6154689589669, 536.8171933053828, 25.52006586355256
2040.8722219553174, 533.1341309609032, 25.52166586355256
2041.1289913241094, 530.2009748781409, 25.52326586355256
2041.3857770653435, 526.1071684221296, 25.52486586355256
2041.642579179019, 524.9754916999017, 25.52646586355256
2041.8993976651373, 524.8987967413169, 25.52806586355256
2042.1562325236964, 530.0441762961455, 25.52966586355256
2042.4130837546982, 534.2385383645233, 25.53126586355256
2042.6699513581414, 539.2782493097458, 25.53286586355256
2042.9268353340267, 544.0367454068247, 25.53446586355256
